ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: CONCEJALES - detalle por SECCIONALES DE SANTA FE                                                                                                                   
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;09;LA CAPITAL;001 ;;CIRC.S;CONCEJALES;    ;Votos Impugnados;;0000001;  0,04                                                                                    
2011/05/22;09;LA CAPITAL;001 ;;CIRC.S;CONCEJALES;    ;Votos Fuerza de Seguridad;;0000016;  0,56                                                                           
2011/05/22;09;LA CAPITAL;001 ;;CIRC.S;CONCEJALES;    ;Votos Electores Observados;;0000000;  0,00                                                                          
2011/05/22;09;LA CAPITAL;001 ;;CIRC.S;CONCEJALES;    ;Total de votos emitidos;;0002847;  0,00                                                                             
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0001;PARTIDO AUTONOMISTA;BENITEZ ROSALIA VERONICA;0000022;100,00                                                         
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0002;UNION PRO FEDERAL;NORMAN TOMAS JUAN JOSE;0000143;100,00                                                             
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;MARTINEZ IGNACIO;0000265; 38,24                                                          
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LEIVA LUCIANO AGUSTIN;0000201; 29,00                                                     
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HUSER CRISTIAN MARCELO;0000110; 15,87                                                    
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;CRESPI GERARDO SERGIO DANIEL;0000039;  5,63                                              
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HERNANDEZ RAUL PEDRO;0000038;  5,48                                                      
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;ROA DANIEL;0000015;  2,16                                                                
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;BIANCHINI LIANA MARISA;0000012;  1,73                                                    
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LAMANNA RUBEN ERMELINDO;0000009;  1,30                                                   
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;DIAZ GUSTAVO CARLOS;0000003;  0,43                                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LATOURNERIE NOELIA CAROLINA;0000001;  0,14                                               
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SIMONIELLO LEONARDO JAVIER;0000865; 68,00                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SUAREZ CARLOS MATIAS;0000276; 21,70                                             
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;QUEVEDO ESTEBAN CIPRIANO;0000063;  4,95                                         
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;MENDEZ CLAUDIA MARIA V;0000056;  4,40                                           
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;RAIMONDI OSCAR ALFREDO;0000012;  0,94                                           
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;OJEDA VALENTIN RICARDO;0000002;100,00                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0006;PARTIDO OBRERO;VALLEJO PABLO;0000035;100,00                                                                         
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0008;NUEVO ENCUENTRO POPULAR Y SOLIDARIO;SALA BENIGNO RUBEN;0000014;100,00                                               
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0020;MOVIMIENTO PROYECTO SUR;PERALTA CLAUDIA MYRIAN;0000043;100,00                                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;DESCHI CLAUDIO ALEX;0000012; 66,67                                          
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;VALVERDI JORGE ALBERTO;0000006; 33,33                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0058;DEMOCRATA CRISTIANO;PIEDRABUENA JULIO CESAR;0000014;100,00                                                          
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;0064;CONFLUENCIA SANTAFESINA;MARSOL EDUARDO MARCELO;0000002;100,00                                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos en Blanco;;0000196;  7,48                                                                                     
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos Anulados;;0000153;  5,84                                                                                      
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos Recurridos;;0000000;  0,00                                                                                    
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos Impugnados;;0000000;  0,00                                                                                    
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos Fuerza de Seguridad;;0000014;  0,53                                                                           
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Votos Electores Observados;;0000000;  0,00                                                                          
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;CONCEJALES;    ;Total de votos emitidos;;0002621;  0,00                                                                             
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0001;PARTIDO AUTONOMISTA;BENITEZ ROSALIA VERONICA;0000014;100,00                                                         
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0002;UNION PRO FEDERAL;NORMAN TOMAS JUAN JOSE;0000083;100,00                                                             
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;MARTINEZ IGNACIO;0000111; 31,53                                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LEIVA LUCIANO AGUSTIN;0000107; 30,40                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HUSER CRISTIAN MARCELO;0000065; 18,47                                                    
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HERNANDEZ RAUL PEDRO;0000027;  7,67                                                      
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;CRESPI GERARDO SERGIO DANIEL;0000021;  5,97                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;ROA DANIEL;0000010;  2,84                                                                
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LAMANNA RUBEN ERMELINDO;0000004;  1,14                                                   
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;DIAZ GUSTAVO CARLOS;0000004;  1,14                                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;BIANCHINI LIANA MARISA;0000002;  0,57                                                    
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LATOURNERIE NOELIA CAROLINA;0000001;  0,28                                               
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SIMONIELLO LEONARDO JAVIER;0000424; 65,53                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SUAREZ CARLOS MATIAS;0000144; 22,26                                             
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;QUEVEDO ESTEBAN CIPRIANO;0000040;  6,18                                         
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;MENDEZ CLAUDIA MARIA V;0000034;  5,26                                           
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;RAIMONDI OSCAR ALFREDO;0000005;  0,77                                           
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;OJEDA VALENTIN RICARDO;0000000;  0,00                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0006;PARTIDO OBRERO;VALLEJO PABLO;0000015;100,00                                                                         
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0008;NUEVO ENCUENTRO POPULAR Y SOLIDARIO;SALA BENIGNO RUBEN;0000004;100,00                                               
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0020;MOVIMIENTO PROYECTO SUR;PERALTA CLAUDIA MYRIAN;0000023;100,00                                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;DESCHI CLAUDIO ALEX;0000004; 57,14                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;VALVERDI JORGE ALBERTO;0000003; 42,86                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0058;DEMOCRATA CRISTIANO;PIEDRABUENA JULIO CESAR;0000005;100,00                                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;0064;CONFLUENCIA SANTAFESINA;MARSOL EDUARDO MARCELO;0000001;100,00                                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos en Blanco;;0000133;  9,61                                                                                     
