ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: DIPUTADOS PROVINCIALES - detalle por SECCIONALES DE ROSARIO                                                                                                        
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000067;  6,94                                                                 
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000015;  1,55                                                                 
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000015;  1,55                                                                 
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000964; 55,24                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000342; 19,60                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000174;  9,97                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000170;  9,74                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000074;  4,24                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000021;  1,20                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000005;100,00                                                    
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000018;100,00                                                                             
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000277;100,00                                                                    
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000006;100,00                                                    
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000058;100,00                                                                        
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000273;  7,16                                                                            
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000212;  5,56                                                                             
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000001;  0,03                                                                           
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000000;  0,00                                                                           
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000012;  0,31                                                                  
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                                 
2011/05/22;13;ROSARIO;301 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0003812;  0,00                                                                    
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000009;100,00                                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000227;100,00                                                                          
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000838; 65,57                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000249; 19,48                                                                 
