ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: SENADOR PROVINCIAL - detalle por SECCIONALES DE ROSARIO                                                                                                            
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000057; 10,44                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000015;  2,75                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000015;  2,75                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000012;  2,20                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000003;  0,55                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0001802; 74,80                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000500; 20,76                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000065;  2,70                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000022;  0,91                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000020;  0,83                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000007;100,00                                                        
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0006;PARTIDO OBRERO;;0000025;100,00                                                                                 
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0020;MOVIMIENTO PROYECTO SUR;;0000088;100,00                                                                        
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000008;100,00                                                        
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0053;PARTIDO DE LOS TRABAJADORES SOCIALISTAS;;0000018;100,00                                                        
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0056;NACIONALISTA CONSTITUCIONAL UNIR;;0000006;100,00                                                               
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;0058;DEMOCRATA CRISTIANO;;0000063;100,00                                                                            
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos en Blanco;;0000234;  6,14                                                                                
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Anulados;;0000187;  4,91                                                                                 
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Recurridos;;0000000;  0,00                                                                               
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Impugnados;;0000000;  0,00                                                                               
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Fuerza de Seguridad;;0000012;  0,31                                                                      
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Electores Observados;;0000000;  0,00                                                                     
2011/05/22;13;ROSARIO;301 ;;DEPTO ;SENADOR PROVINCIAL;    ;Total de votos emitidos;;0003812;  0,00                                                                        
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0001;PARTIDO AUTONOMISTA;;0000012;100,00                                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0002;UNION PRO FEDERAL;;0000274;100,00                                                                              
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000456; 62,64                                                                     
