ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: DIPUTADOS PROVINCIALES - detalle por SECCIONALES DE SANTA FE                                                                                                       
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000014;  0,53                                                               
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                              
2011/05/22;09;LA CAPITAL;002 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0002621;  0,00                                                                 
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000004;100,00                                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000040;100,00                                                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000166; 40,19                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000108; 26,15                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000065; 15,74                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000041;  9,93                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000027;  6,54                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000006;  1,45                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000401; 58,28                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000158; 22,97                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000054;  7,85                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000045;  6,54                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000022;  3,20                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000008;  1,16                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000004;100,00                                                 
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000008;100,00                                                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000025;100,00                                                                 
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000009;100,00                                                 
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000009;100,00                                                                     
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000104;  7,51                                                                         
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000055;  3,97                                                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000001;  0,07                                                                        
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000000;  0,00                                                                        
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000024;  1,73                                                               
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                              
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0001384;  0,00                                                                 
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000004;100,00                                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000069;100,00                                                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000226; 39,93                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000184; 32,51                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000073; 12,90                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000050;  8,83                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000027;  4,77                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000006;  1,06                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000713; 61,84                                                     
